date,category,region,units_sold,unit_price,sales,profit,margin_pct
2025-10-13,Books,South,55,10.46,575.3,250.78,43.6
2025-10-13,Clothing,East,51,64.66,3297.66,1796.31,54.5
2025-10-13,Books,North,35,17.38,608.3,230.82,37.9
2025-10-13,Sports,East,17,32.5,552.5,218.9,39.6
2025-10-13,Books,East,7,31.88,223.16,67.03,30.0
2025-10-13,Books,South,9,20.51,184.59,52.86,28.6
2025-10-14,Sports,South,35,157.51,5512.85,1389.31,25.2
2025-10-14,Books,North,53,23.46,1243.38,410.38,33.0
2025-10-14,Electronics,East,50,332.38,16619.0,2921.64,17.6
2025-10-14,Clothing,West,46,59.08,2717.68,1083.77,39.9
2025-10-14,Food & Beverage,South,30,39.45,1183.5,343.92,29.1
2025-10-14,Food & Beverage,East,14,33.04,462.56,107.76,23.3
2025-10-14,Books,East,2,23.61,47.22,11.81,25.0
2025-10-14,Books,West,20,34.11,682.2,236.25,34.6
2025-10-14,Sports,East,49,99.02,4851.98,1912.69,39.4
2025-10-14,Clothing,North,35,18.49,647.15,309.8,47.9
2025-10-15,Books,South,39,8.54,333.06,97.53,29.3
2025-10-15,Electronics,East,50,447.95,22397.5,3559.14,15.9
2025-10-15,Clothing,North,18,48.53,873.54,387.07,44.3
2025-10-15,Electronics,South,12,411.73,4940.76,816.73,16.5
2025-10-16,Clothing,South,12,14.12,169.44,57.94,34.2
2025-10-16,Food & Beverage,North,3,13.72,41.16,10.49,25.5
2025-10-16,Food & Beverage,East,55,51.24,2818.2,571.26,20.3
2025-10-16,Clothing,East,19,51.97,987.43,473.45,47.9
2025-10-16,Electronics,South,55,225.02,12376.1,2296.49,18.6
2025-10-17,Books,East,45,34.72,1562.4,614.76,39.3
2025-10-17,Clothing,South,57,28.83,1643.31,842.11,51.2
2025-10-17,Sports,South,38,87.13,3310.94,733.2,22.1
2025-10-17,Books,North,23,29.97,689.31,289.71,42.0
2025-10-17,Clothing,North,9,117.67,1059.03,526.51,49.7
2025-10-17,Food & Beverage,North,11,51.27,563.97,108.0,19.2
2025-10-17,Food & Beverage,West,21,45.85,962.85,291.11,30.2
2025-10-17,Books,South,4,10.6,42.4,12.97,30.6
2025-10-18,Sports,South,5,95.94,479.7,135.18,28.2
2025-10-18,Food & Beverage,East,11,8.35,91.85,16.81,18.3
2025-10-18,Clothing,East,42,25.99,1091.58,382.91,35.1
2025-10-18,Sports,East,40,207.35,8294.0,1986.89,24.0
2025-10-18,Clothing,South,26,55.68,1447.68,688.73,47.6
2025-10-18,Electronics,West,24,177.49,4259.76,733.11,17.2
2025-10-18,Sports,East,31,81.2,2517.2,889.97,35.4
2025-10-19,Sports,East,25,40.45,1011.25,405.65,40.1
2025-10-19,Electronics,West,8,268.4,2147.2,471.61,22.0
2025-10-19,Electronics,North,37,378.46,14003.02,2881.54,20.6
2025-10-19,Books,East,21,37.79,793.59,247.77,31.2
2025-10-19,Clothing,South,46,23.51,1081.46,420.1,38.8
2025-10-19,Clothing,East,23,16.85,387.55,125.38,32.4
2025-10-19,Clothing,South,7,68.49,479.43,156.42,32.6
2025-10-19,Clothing,North,34,120.05,4081.7,1719.53,42.1
2025-10-20,Sports,South,17,93.51,1589.67,659.34,41.5
2025-10-20,Food & Beverage,East,56,11.45,641.2,239.9,37.4
2025-10-20,Books,South,46,30.78,1415.88,558.57,39.5
2025-10-20,Food & Beverage,North,38,15.08,573.04,209.47,36.6
2025-10-20,Electronics,East,50,323.34,16167.0,2975.42,18.4
2025-10-20,Sports,West,41,88.8,3640.8,1219.36,33.5
2025-10-20,Clothing,South,49,29.58,1449.42,648.46,44.7
2025-10-20,Books,West,23,11.05,254.15,114.55,45.1
2025-10-21,Clothing,East,30,94.73,2841.9,1325.4,46.6
2025-10-21,Sports,East,4,187.97,751.88,215.57,28.7
2025-10-21,Books,East,48,26.12,1253.76,368.84,29.4
2025-10-21,Books,South,50,16.43,821.5,287.99,35.1
2025-10-22,Sports,South,26,145.74,3789.24,847.27,22.4
2025-10-22,Books,East,26,24.6,639.6,256.77,40.1
2025-10-22,Clothing,East,20,117.62,2352.4,1212.82,51.6
2025-10-22,Food & Beverage,East,6,42.38,254.28,65.7,25.8
2025-10-22,Books,South,12,12.49,149.88,49.55,33.1
2025-10-22,Electronics,South,23,347.69,7996.87,1649.59,20.6
2025-10-22,Sports,South,49,161.03,7890.47,2209.14,28.0
2025-10-22,Clothing,West,13,76.84,998.92,362.6,36.3
2025-10-22,Clothing,North,6,120.02,720.12,246.56,34.2
2025-10-22,Clothing,South,60,39.35,2361.0,877.98,37.2
2025-10-23,Clothing,North,51,18.87,962.37,457.65,47.6
2025-10-23,Sports,West,11,169.67,1866.37,576.11,30.9
2025-10-23,Clothing,West,26,15.03,390.78,206.97,53.0
2025-10-23,Food & Beverage,North,38,24.45,929.1,203.33,21.9
2025-10-23,Electronics,West,54,199.72,10784.88,1349.34,12.5
2025-10-23,Clothing,North,4,106.28,425.12,136.51,32.1
2025-10-23,Clothing,South,24,85.6,2054.4,893.02,43.5
2025-10-23,Clothing,South,11,41.65,458.15,190.55,41.6
2025-10-24,Books,South,25,31.74,793.5,325.18,41.0
2025-10-24,Sports,North,60,132.48,7948.8,2482.26,31.2
2025-10-24,Electronics,East,26,207.92,5405.92,726.65,13.4
2025-10-24,Sports,North,31,224.95,6973.45,2747.97,39.4
2025-10-25,Food & Beverage,South,46,25.79,1186.34,436.43,36.8
2025-10-25,Electronics,North,37,249.25,9222.25,1661.79,18.0
2025-10-25,Clothing,East,28,25.69,719.32,364.36,50.7
2025-10-25,Clothing,South,44,24.02,1056.88,576.8,54.6
2025-10-25,Clothing,West,8,16.31,130.48,69.7,53.4
2025-10-25,Books,East,19,32.34,614.46,289.99,47.2
2025-10-25,Food & Beverage,South,13,33.47,435.11,112.18,25.8
2025-10-26,Food & Beverage,North,59,44.5,2625.5,714.01,27.2
2025-10-26,Sports,West,43,181.06,7785.58,2527.76,32.5
2025-10-26,Sports,West,58,185.35,10750.3,2433.11,22.6
2025-10-26,Clothing,East,39,47.98,1871.22,853.12,45.6
2025-10-26,Electronics,East,57,273.0,15561.0,2007.84,12.9
2025-10-26,Food & Beverage,East,7,29.42,205.94,55.25,26.8
2025-10-27,Sports,South,12,66.56,798.72,204.91,25.7
2025-10-27,Clothing,East,36,39.92,1437.12,541.67,37.7
2025-10-27,Food & Beverage,North,50,31.43,1571.5,351.71,22.4
2025-10-27,Food & Beverage,West,50,20.09,1004.5,220.26,21.9
2025-10-28,Sports,East,29,128.78,3734.62,1566.62,41.9
2025-10-28,Clothing,East,56,48.1,2693.6,1169.07,43.4
2025-10-28,Clothing,West,54,94.91,5125.14,2073.15,40.5
2025-10-28,Books,North,18,34.53,621.54,180.11,29.0
2025-10-28,Books,West,47,30.6,1438.2,380.46,26.5
2025-10-28,Electronics,North,39,255.69,9971.91,1845.92,18.5
2025-10-28,Food & Beverage,East,31,40.31,1249.61,291.89,23.4
2025-10-28,Electronics,West,47,196.98,9258.06,1497.65,16.2
2025-10-28,Books,North,54,38.57,2082.78,799.28,38.4
2025-10-28,Clothing,West,35,23.15,810.25,379.19,46.8
2025-10-29,Food & Beverage,West,55,34.14,1877.7,492.17,26.2
2025-10-29,Electronics,East,15,284.92,4273.8,1044.11,24.4
2025-10-29,Books,East,18,15.53,279.54,73.18,26.2
2025-10-29,Sports,North,35,178.76,6256.6,2431.62,38.9
2025-10-30,Food & Beverage,West,17,45.32,770.44,269.51,35.0
2025-10-30,Clothing,West,49,39.55,1937.95,849.53,43.8
2025-10-30,Electronics,East,43,214.95,9242.85,1943.04,21.0
2025-10-30,Books,East,53,25.79,1366.87,533.15,39.0
2025-10-30,Electronics,North,10,310.71,3107.1,746.28,24.0
2025-10-30,Clothing,North,1,111.08,111.08,41.88,37.7
2025-10-30,Electronics,West,42,433.33,18199.86,3513.9,19.3
2025-10-30,Electronics,East,16,244.23,3907.68,851.39,21.8
2025-10-30,Sports,North,22,209.18,4601.96,1222.18,26.6
2025-10-30,Clothing,West,18,111.06,1999.08,895.66,44.8
2025-10-31,Clothing,North,26,75.58,1965.08,805.7,41.0
2025-10-31,Clothing,North,53,66.1,3503.3,1664.81,47.5
2025-10-31,Electronics,South,12,349.79,4197.48,733.22,17.5
2025-10-31,Sports,East,50,36.36,1818.0,405.83,22.3
2025-10-31,Books,West,33,28.71,947.43,330.76,34.9
2025-11-01,Books,East,44,37.03,1629.32,717.04,44.0
2025-11-01,Sports,West,49,74.03,3627.47,1098.91,30.3
2025-11-01,Food & Beverage,South,45,32.97,1483.65,450.41,30.4
2025-11-01,Books,West,26,11.4,296.4,131.63,44.4
2025-11-01,Food & Beverage,North,55,52.6,2893.0,695.87,24.1
2025-11-02,Clothing,North,45,115.59,5201.55,1901.64,36.6
2025-11-02,Books,West,49,39.53,1936.97,518.88,26.8
2025-11-02,Sports,West,2,121.27,242.54,63.35,26.1
2025-11-02,Electronics,North,26,736.85,19158.1,3738.21,19.5
2025-11-02,Electronics,West,13,762.04,9906.52,1936.01,19.5
2025-11-03,Books,North,44,59.57,2621.08,1147.44,43.8
2025-11-03,Clothing,West,8,118.39,947.12,383.27,40.5
2025-11-03,Food & Beverage,South,50,48.2,2410.0,657.28,27.3
2025-11-03,Sports,North,35,143.7,5029.5,1941.85,38.6
2025-11-03,Books,East,11,28.62,314.82,99.84,31.7
2025-11-04,Clothing,South,57,34.77,1981.89,976.62,49.3
2025-11-04,Food & Beverage,East,44,67.61,2974.84,893.35,30.0
2025-11-04,Electronics,North,19,424.47,8064.93,1560.77,19.4
2025-11-04,Sports,West,2,258.57,517.14,175.7,34.0
2025-11-05,Books,East,53,34.45,1825.85,536.19,29.4
2025-11-05,Food & Beverage,East,39,39.41,1536.99,571.33,37.2
2025-11-05,Food & Beverage,South,36,53.89,1940.04,637.3,32.8
2025-11-05,Food & Beverage,South,52,8.71,452.92,94.81,20.9
2025-11-06,Electronics,West,47,490.06,23032.82,4004.42,17.4
2025-11-06,Books,North,25,42.29,1057.25,496.26,46.9
2025-11-06,Food & Beverage,South,44,11.85,521.4,185.93,35.7
2025-11-06,Books,North,7,30.12,210.84,93.97,44.6
2025-11-06,Books,South,58,41.18,2388.44,877.82,36.8
2025-11-06,Food & Beverage,North,13,70.68,918.84,307.76,33.5
2025-11-06,Electronics,West,4,757.61,3030.44,748.68,24.7
2025-11-06,Sports,East,3,136.95,410.85,94.32,23.0
2025-11-06,Electronics,North,34,642.27,21837.18,5079.37,23.3
2025-11-06,Electronics,West,11,398.22,4380.42,826.72,18.9
2025-11-07,Sports,South,42,206.65,8679.3,2423.23,27.9
2025-11-07,Food & Beverage,East,49,64.97,3183.53,993.59,31.2
2025-11-07,Electronics,West,10,474.98,4749.8,977.37,20.6
2025-11-07,Food & Beverage,South,42,39.91,1676.22,513.37,30.6
2025-11-07,Electronics,North,27,564.39,15238.53,2666.56,17.5
2025-11-07,Books,North,47,40.66,1911.02,870.85,45.6
2025-11-07,Electronics,South,52,400.82,20842.64,3563.02,17.1
2025-11-07,Electronics,North,34,250.34,8511.56,1039.91,12.2
2025-11-08,Electronics,West,4,555.12,2220.48,498.68,22.5
2025-11-08,Sports,South,44,213.23,9382.12,2560.5,27.3
2025-11-08,Food & Beverage,South,21,48.13,1010.73,259.05,25.6
2025-11-08,Clothing,East,22,201.3,4428.6,2081.96,47.0
2025-11-08,Sports,North,6,77.97,467.82,171.76,36.7
2025-11-08,Food & Beverage,South,20,14.4,288.0,102.35,35.5
2025-11-08,Clothing,West,39,27.12,1057.68,341.11,32.3
2025-11-08,Clothing,South,30,76.67,2300.1,695.18,30.2
2025-11-09,Food & Beverage,West,26,54.64,1420.64,519.06,36.5
2025-11-09,Electronics,South,40,343.04,13721.6,3004.15,21.9
2025-11-09,Electronics,South,59,571.35,33709.65,5106.9,15.1
2025-11-09,Food & Beverage,South,55,46.12,2536.6,806.49,31.8
2025-11-09,Electronics,East,23,291.26,6698.98,1469.31,21.9
2025-11-09,Food & Beverage,North,45,43.32,1949.4,522.29,26.8
2025-11-09,Food & Beverage,East,44,7.82,344.08,78.66,22.9
2025-11-09,Sports,East,54,242.82,13112.28,4222.21,32.2
2025-11-10,Electronics,East,56,640.21,35851.76,6407.79,17.9
2025-11-10,Sports,South,34,101.2,3440.8,1403.21,40.8
2025-11-10,Sports,West,10,259.78,2597.8,1070.67,41.2
2025-11-10,Clothing,West,3,88.03,264.09,132.49,50.2
2025-11-10,Books,West,19,34.75,660.25,184.7,28.0
2025-11-11,Food & Beverage,West,59,56.54,3335.86,1045.18,31.3
2025-11-11,Clothing,South,48,29.24,1403.52,511.08,36.4
2025-11-11,Books,West,12,17.3,207.6,71.51,34.4
2025-11-11,Books,South,1,23.73,23.73,8.11,34.2
2025-11-11,Sports,West,12,70.26,843.12,243.62,28.9
2025-11-11,Books,South,38,43.61,1657.18,644.21,38.9
2025-11-11,Books,South,14,21.36,299.04,112.78,37.7
2025-11-11,Sports,West,36,146.46,5272.56,1908.79,36.2
2025-11-12,Books,South,24,43.67,1048.08,366.6,35.0
2025-11-12,Food & Beverage,North,16,24.62,393.92,84.51,21.5
2025-11-12,Books,East,58,37.48,2173.84,666.97,30.7
2025-11-12,Food & Beverage,South,39,33.64,1311.96,285.9,21.8
2025-11-12,Books,North,10,59.37,593.7,203.38,34.3
2025-11-12,Electronics,North,58,198.59,11518.22,1827.64,15.9
2025-11-12,Sports,West,10,222.58,2225.8,812.14,36.5
2025-11-13,Food & Beverage,South,55,7.63,419.65,99.39,23.7
2025-11-13,Books,North,14,26.34,368.76,93.6,25.4
2025-11-13,Books,West,21,16.74,351.54,139.27,39.6
2025-11-13,Books,West,9,11.78,106.02,41.45,39.1
2025-11-14,Food & Beverage,West,20,15.85,317.0,106.89,33.7
2025-11-14,Clothing,East,59,27.2,1604.8,730.62,45.5
2025-11-14,Clothing,North,34,62.89,2138.26,821.54,38.4
2025-11-14,Clothing,North,37,207.76,7687.12,4215.09,54.8
2025-11-14,Sports,North,40,283.74,11349.6,3765.11,33.2
2025-11-14,Books,West,9,48.48,436.32,166.12,38.1
2025-11-14,Books,North,42,59.21,2486.82,833.35,33.5
2025-11-15,Clothing,North,6,119.15,714.9,279.61,39.1
2025-11-15,Electronics,West,40,402.51,16100.4,2142.41,13.3
2025-11-15,Books,West,37,24.26,897.62,323.56,36.0
2025-11-15,Food & Beverage,North,20,24.15,483.0,177.68,36.8
2025-11-15,Sports,East,8,201.95,1615.6,458.18,28.4
2025-11-15,Electronics,South,31,514.66,15954.46,2569.42,16.1
2025-11-15,Sports,North,1,43.85,43.85,13.95,31.8
2025-11-15,Clothing,South,5,96.64,483.2,262.22,54.3
2025-11-16,Clothing,West,6,151.27,907.62,445.14,49.0
2025-11-16,Clothing,North,10,161.88,1618.8,822.89,50.8
2025-11-16,Books,North,38,21.45,815.1,294.56,36.1
2025-11-16,Clothing,West,3,55.9,167.7,80.99,48.3
2025-11-17,Food & Beverage,East,18,58.83,1058.94,251.31,23.7
2025-11-17,Books,North,50,24.92,1246.0,435.09,34.9
2025-11-17,Sports,West,56,56.11,3142.16,832.98,26.5
2025-11-17,Electronics,North,45,793.99,35729.55,6208.37,17.4
2025-11-17,Electronics,North,51,511.36,26079.36,3245.19,12.4
2025-11-17,Books,East,6,32.03,192.18,58.6,30.5
2025-11-17,Clothing,East,6,72.47,434.82,172.14,39.6
2025-11-17,Food & Beverage,North,39,62.23,2426.97,707.87,29.2
2025-11-17,Food & Beverage,North,23,30.77,707.71,232.41,32.8
2025-11-17,Electronics,East,58,723.69,41974.02,6458.73,15.4
2025-11-18,Books,West,43,25.62,1101.66,428.02,38.9
2025-11-18,Electronics,West,4,562.52,2250.08,510.24,22.7
2025-11-18,Electronics,North,19,155.94,2962.86,450.23,15.2
2025-11-18,Electronics,East,21,764.35,16051.35,2170.78,13.5
2025-11-18,Food & Beverage,North,49,24.2,1185.8,432.37,36.5
2025-11-18,Books,South,12,12.41,148.92,55.71,37.4
2025-11-18,Clothing,West,26,153.18,3982.68,1958.66,49.2
2025-11-18,Electronics,South,33,340.03,11220.99,2543.8,22.7
2025-11-18,Books,West,44,49.86,2193.84,865.51,39.5
2025-11-19,Electronics,West,35,491.21,17192.35,2401.8,14.0
2025-11-19,Food & Beverage,South,39,42.59,1661.01,329.06,19.8
2025-11-19,Sports,East,45,134.75,6063.75,2062.05,34.0
2025-11-19,Clothing,South,22,130.59,2872.98,956.81,33.3
2025-11-19,Electronics,South,39,711.2,27736.8,4410.08,15.9
2025-11-19,Electronics,North,49,741.19,36318.31,6397.85,17.6
2025-11-19,Electronics,West,3,528.9,1586.7,198.87,12.5
2025-11-19,Electronics,North,35,795.65,27847.75,6318.72,22.7
2025-11-19,Food & Beverage,South,6,10.69,64.14,20.28,31.6
2025-11-20,Sports,West,7,48.52,339.64,111.21,32.7
2025-11-20,Books,East,36,12.97,466.92,134.24,28.7
2025-11-20,Sports,South,12,162.0,1944.0,471.01,24.2
2025-11-20,Sports,North,19,297.44,5651.36,2146.07,38.0
2025-11-20,Clothing,South,2,69.01,138.02,62.13,45.0
2025-11-21,Electronics,West,31,767.73,23799.63,3980.17,16.7
2025-11-21,Food & Beverage,East,31,51.44,1594.64,592.75,37.2
2025-11-21,Electronics,South,59,502.62,29654.58,4316.79,14.6
2025-11-21,Sports,North,19,134.96,2564.24,601.79,23.5
2025-11-21,Books,East,47,21.57,1013.79,316.94,31.3
2025-11-21,Sports,West,27,56.95,1537.65,463.58,30.1
2025-11-21,Clothing,East,45,159.08,7158.6,2820.36,39.4
2025-11-22,Food & Beverage,South,1,13.11,13.11,3.37,25.7
2025-11-22,Books,East,2,16.59,33.18,12.01,36.2
2025-11-22,Books,West,1,19.39,19.39,6.58,33.9
2025-11-22,Sports,North,22,279.66,6152.52,1417.34,23.0
2025-11-23,Electronics,West,26,288.41,7498.66,1708.2,22.8
2025-11-23,Food & Beverage,North,9,56.65,509.85,182.23,35.7
2025-11-23,Electronics,West,18,690.75,12433.5,2500.37,20.1
2025-11-23,Books,North,1,53.08,53.08,20.43,38.5
2025-11-23,Books,North,11,14.77,162.47,68.3,42.0
2025-11-24,Electronics,South,24,197.0,4728.0,941.25,19.9
2025-11-24,Food & Beverage,South,45,16.38,737.1,271.66,36.9
2025-11-24,Food & Beverage,West,45,41.45,1865.25,422.02,22.6
2025-11-24,Electronics,South,26,140.4,3650.4,733.83,20.1
2025-11-24,Books,West,3,15.93,47.79,22.58,47.2
2025-11-24,Food & Beverage,West,60,23.77,1426.2,348.47,24.4
2025-11-24,Food & Beverage,South,3,22.65,67.95,22.38,32.9
2025-11-24,Books,East,45,23.38,1052.1,342.73,32.6
2025-11-24,Books,North,8,38.63,309.04,122.08,39.5
2025-11-25,Books,West,23,36.58,841.34,312.78,37.2
2025-11-25,Food & Beverage,East,49,27.11,1328.39,499.57,37.6
2025-11-25,Clothing,South,39,141.68,5525.52,2170.14,39.3
2025-11-25,Electronics,West,40,460.67,18426.8,2965.55,16.1
2025-11-26,Sports,North,16,290.79,4652.64,1403.6,30.2
2025-11-26,Sports,South,20,137.49,2749.8,621.72,22.6
2025-11-26,Electronics,East,29,743.82,21570.78,3021.08,14.0
2025-11-26,Sports,West,2,56.67,113.34,32.94,29.1
2025-11-26,Electronics,East,33,392.06,12937.98,1671.99,12.9
2025-11-26,Clothing,North,5,112.84,564.2,265.09,47.0
2025-11-26,Electronics,West,32,671.62,21491.84,3462.0,16.1
2025-11-27,Food & Beverage,West,37,10.12,374.44,77.06,20.6
2025-11-27,Food & Beverage,East,5,19.67,98.35,29.32,29.8
2025-11-27,Food & Beverage,West,37,22.02,814.74,262.29,32.2
2025-11-27,Food & Beverage,East,14,12.79,179.06,61.3,34.2
2025-11-28,Sports,North,21,224.37,4711.77,1152.6,24.5
2025-11-28,Electronics,West,28,776.09,21730.52,5253.89,24.2
2025-11-28,Sports,South,28,92.92,2601.76,1032.99,39.7
2025-11-28,Books,South,13,42.35,550.55,227.98,41.4
2025-11-28,Sports,East,41,192.05,7874.05,2456.71,31.2
2025-11-28,Books,North,24,44.81,1075.44,281.02,26.1
2025-11-28,Clothing,South,48,126.54,6073.92,3109.19,51.2
2025-11-28,Electronics,East,16,738.07,11809.12,2654.01,22.5
2025-11-28,Electronics,South,11,130.64,1437.04,239.68,16.7
2025-11-29,Clothing,South,13,150.17,1952.21,655.77,33.6
2025-11-29,Books,West,14,43.1,603.4,169.34,28.1
2025-11-29,Books,West,19,21.18,402.42,117.82,29.3
2025-11-29,Books,South,21,18.35,385.35,110.86,28.8
2025-11-29,Sports,West,25,170.45,4261.25,1443.49,33.9
2025-11-29,Clothing,East,11,102.69,1129.59,598.24,53.0
2025-11-29,Books,South,15,36.35,545.25,245.1,45.0
2025-11-30,Clothing,North,9,73.64,662.76,229.04,34.6
2025-11-30,Books,North,17,44.91,763.47,190.89,25.0
2025-11-30,Sports,South,15,183.7,2755.5,702.76,25.5
2025-11-30,Food & Beverage,East,9,19.87,178.83,42.81,23.9
2025-11-30,Electronics,South,57,482.98,27529.86,6165.6,22.4
2025-11-30,Sports,East,53,106.19,5628.07,1332.84,23.7
2025-11-30,Food & Beverage,East,9,61.9,557.1,106.69,19.2
2025-11-30,Sports,East,28,166.95,4674.6,1598.11,34.2
2025-11-30,Electronics,South,36,695.44,25035.84,3408.91,13.6
2025-12-01,Sports,East,16,79.74,1275.84,320.17,25.1
2025-12-01,Sports,South,59,50.42,2974.78,921.83,31.0
2025-12-01,Sports,South,14,221.2,3096.8,937.81,30.3
2025-12-01,Books,North,26,31.18,810.68,258.37,31.9
2025-12-02,Electronics,West,1,267.33,267.33,44.64,16.7
2025-12-02,Clothing,West,52,29.8,1549.6,702.88,45.4
2025-12-02,Clothing,East,9,136.36,1227.24,394.19,32.1
2025-12-02,Electronics,West,51,603.82,30794.82,6609.5,21.5
2025-12-02,Clothing,West,18,27.11,487.98,225.45,46.2
2025-12-02,Sports,West,51,203.51,10379.01,3334.44,32.1
2025-12-02,Sports,West,27,58.23,1572.21,524.86,33.4
2025-12-03,Sports,South,1,200.89,200.89,54.04,26.9
2025-12-03,Sports,South,52,130.46,6783.92,2824.98,41.6
2025-12-03,Sports,East,27,206.4,5572.8,1541.13,27.7
2025-12-03,Sports,East,21,173.49,3643.29,1272.01,34.9
2025-12-04,Electronics,South,38,537.94,20441.72,3969.69,19.4
2025-12-04,Sports,East,54,272.33,14705.82,5557.6,37.8
2025-12-04,Food & Beverage,West,3,40.97,122.91,37.37,30.4
2025-12-04,Food & Beverage,East,1,60.07,60.07,17.99,29.9
2025-12-04,Clothing,South,53,84.64,4485.92,2324.15,51.8
2025-12-05,Clothing,South,9,134.29,1208.61,657.29,54.4
2025-12-05,Food & Beverage,West,7,14.15,99.05,20.94,21.1
2025-12-05,Books,North,43,53.44,2297.92,629.62,27.4
2025-12-05,Books,East,36,51.66,1859.76,562.46,30.2
2025-12-05,Electronics,North,45,203.8,9171.0,1917.26,20.9
2025-12-05,Sports,South,9,214.97,1934.73,741.63,38.3
2025-12-06,Food & Beverage,West,20,16.6,332.0,118.82,35.8
2025-12-06,Clothing,East,26,151.35,3935.1,1914.94,48.7
2025-12-06,Sports,North,55,168.05,9242.75,2959.87,32.0
2025-12-06,Clothing,South,14,89.68,1255.52,578.47,46.1
2025-12-06,Sports,North,22,206.77,4548.94,1885.56,41.5
2025-12-06,Food & Beverage,North,25,42.6,1065.0,273.58,25.7
2025-12-06,Electronics,South,45,552.67,24870.15,4845.19,19.5
2025-12-06,Food & Beverage,West,20,33.85,677.0,254.49,37.6
2025-12-07,Books,East,26,11.99,311.74,126.65,40.6
2025-12-07,Books,West,44,28.86,1269.84,396.12,31.2
2025-12-07,Sports,South,57,166.24,9475.68,2542.21,26.8
2025-12-07,Electronics,West,10,263.29,2632.9,591.13,22.5
2025-12-07,Electronics,North,37,827.31,30610.47,5333.37,17.4
2025-12-07,Sports,West,9,27.73,249.57,75.8,30.4
2025-12-07,Food & Beverage,East,47,34.44,1618.68,455.36,28.1
2025-12-07,Food & Beverage,East,32,47.7,1526.4,434.33,28.5
2025-12-08,Food & Beverage,East,49,53.43,2618.07,936.47,35.8
2025-12-08,Food & Beverage,North,12,24.61,295.32,78.61,26.6
2025-12-08,Electronics,North,4,445.82,1783.28,317.48,17.8
2025-12-08,Books,West,52,32.49,1689.48,473.97,28.1
2025-12-08,Electronics,East,5,427.03,2135.15,354.17,16.6
2025-12-08,Food & Beverage,North,10,19.26,192.6,44.56,23.1
2025-12-08,Food & Beverage,East,5,54.11,270.55,80.56,29.8
2025-12-09,Food & Beverage,North,10,61.41,614.1,212.87,34.7
2025-12-09,Clothing,West,59,113.78,6713.02,2728.51,40.6
2025-12-09,Books,South,54,21.28,1149.12,411.49,35.8
2025-12-09,Electronics,North,29,162.56,4714.24,715.95,15.2
2025-12-09,Clothing,North,57,147.81,8425.17,4233.42,50.2
2025-12-09,Food & Beverage,South,59,17.02,1004.18,309.89,30.9
2025-12-09,Electronics,South,3,597.42,1792.26,292.61,16.3
2025-12-10,Books,South,2,46.17,92.34,39.58,42.9
2025-12-10,Food & Beverage,North,14,25.58,358.12,105.89,29.6
2025-12-10,Books,West,41,13.15,539.15,210.11,39.0
2025-12-10,Books,West,56,45.54,2550.24,1119.28,43.9
2025-12-11,Sports,South,54,80.84,4365.36,1824.75,41.8
2025-12-11,Books,East,8,20.08,160.64,54.54,34.0
2025-12-11,Food & Beverage,North,20,28.85,577.0,108.73,18.8
2025-12-11,Clothing,East,49,161.04,7890.96,3850.38,48.8
2025-12-11,Sports,East,33,266.53,8795.49,1959.92,22.3
2025-12-11,Food & Beverage,West,41,43.89,1799.49,404.08,22.5
2025-12-11,Food & Beverage,North,57,30.13,1717.41,593.67,34.6
